x_km,y_km,month,wind_ms
44,80,2,6.81
45,80,2,7.42
46,80,2,8.64
47,80,2,8.48
48,80,2,8.65
49,80,2,6.94
50,80,2,9.12
51,80,2,7.37
52,80,2,7.4
53,80,2,7.96
54,80,2,7.34
55,80,2,8.67
56,80,2,7.14
57,80,2,6.89
58,80,2,6.51
59,80,2,8.18
60,80,2,7.6
61,80,2,6.54
62,80,2,7.11
63,80,2,6.69
64,80,2,6.69
65,80,2,7.36
66,80,2,7.08
67,80,2,6.55
68,80,2,7.12
69,80,2,5.84
70,80,2,8.13
71,80,2,6.84
72,80,2,7.89
73,80,2,8.33
74,80,2,7.57
75,80,2,6.68
76,80,2,6.34
77,80,2,6.14
78,80,2,7.65
79,80,2,7.31
80,80,2,7.11
81,80,2,6.57
82,80,2,6.67
83,80,2,6.9
84,80,2,7.21
85,80,2,6.87
86,80,2,6.53
87,80,2,6.02
88,80,2,7.38
89,80,2,5.66
90,80,2,5.03
91,80,2,8.22
92,80,2,7.66
93,80,2,7.37
94,80,2,6.26
95,80,2,6.2
96,80,2,6.8
97,80,2,7.61
98,80,2,8.85
99,80,2,6.61
0,81,2,7.44
1,81,2,9.72
2,81,2,8.99
3,81,2,7.11
4,81,2,8.6
5,81,2,8.88
6,81,2,9.52
7,81,2,7.76
8,81,2,9.26
9,81,2,7.97
10,81,2,8.41
11,81,2,8.43
12,81,2,8.01
13,81,2,10.66
14,81,2,9.31
15,81,2,9.23
16,81,2,10.69
17,81,2,9.06
18,81,2,8.13
19,81,2,12.2
20,81,2,10.98
21,81,2,10.06
22,81,2,9.25
23,81,2,9.49
24,81,2,11.11
25,81,2,9.26
26,81,2,9.49
27,81,2,8.9
28,81,2,9.91
29,81,2,11.39
30,81,2,10.03
31,81,2,11.46
32,81,2,9.01
33,81,2,11.85
34,81,2,10.49
35,81,2,8.91
36,81,2,10.95
37,81,2,8.81
38,81,2,11.75
39,81,2,10.33
40,81,2,8.39
41,81,2,8.58
42,81,2,9.42
43,81,2,8.55
44,81,2,8.44
45,81,2,7.96
46,81,2,8.79
47,81,2,9.15
48,81,2,8.7
49,81,2,7.7
50,81,2,8.63
51,81,2,6.78
52,81,2,7.09
53,81,2,8.14
54,81,2,8.39
55,81,2,7.66
56,81,2,7.57
57,81,2,7.11
58,81,2,5.39
59,81,2,7.49
60,81,2,8.74
61,81,2,7.07
62,81,2,6.71
63,81,2,7.24
64,81,2,7.27
65,81,2,8.79
66,81,2,7.05
67,81,2,7.92
68,81,2,8.93
69,81,2,5.17
70,81,2,6.11
71,81,2,6.78
72,81,2,8.47
73,81,2,6.37
74,81,2,7.87
75,81,2,5.33
76,81,2,6.47
77,81,2,6.8
78,81,2,7.49
79,81,2,7.65
80,81,2,6.6
81,81,2,7.21
82,81,2,7.54
83,81,2,7.68
84,81,2,6.74
85,81,2,7.82
86,81,2,6.64
87,81,2,7.13
88,81,2,6.51
89,81,2,5.8
90,81,2,6.07
91,81,2,7.39
92,81,2,7.31
93,81,2,6.85
94,81,2,5.05
95,81,2,7.82
96,81,2,6.68
97,81,2,8.24
98,81,2,6.92
99,81,2,7.65
0,82,2,7.61
1,82,2,6.81
2,82,2,7.91
3,82,2,8.06
4,82,2,5.92
5,82,2,9.13
6,82,2,8.46
7,82,2,7.39
8,82,2,8.41
9,82,2,6.35
10,82,2,9.08
11,82,2,9.47
12,82,2,8.2
13,82,2,9.48
14,82,2,9.01
15,82,2,10.75
16,82,2,9.75
17,82,2,9.9
18,82,2,10.66
19,82,2,9.87
20,82,2,9.72
21,82,2,10.07
22,82,2,10.25
23,82,2,10.36
24,82,2,11.37
25,82,2,8.42
26,82,2,10.14
27,82,2,9.2
28,82,2,11.04
29,82,2,11.36
30,82,2,9.99
31,82,2,10.59
32,82,2,9.67
33,82,2,10.25
34,82,2,10.73
35,82,2,9.39
36,82,2,8.75
37,82,2,8.5
38,82,2,8.65
39,82,2,9.66
40,82,2,8.46
41,82,2,8.5
42,82,2,8.32
43,82,2,10.16
44,82,2,9.13
45,82,2,6.75
46,82,2,7.84
47,82,2,7.84
48,82,2,7.1
49,82,2,9.05
50,82,2,8.22
51,82,2,8.27
52,82,2,7.91
53,82,2,9.1
54,82,2,9.04
55,82,2,8.14
56,82,2,8.95
57,82,2,6.67
58,82,2,6.76
59,82,2,6.18
60,82,2,7.88
61,82,2,7.76
62,82,2,5.62
63,82,2,6.1
64,82,2,7.15
65,82,2,6.68
66,82,2,7.8
67,82,2,7.5
68,82,2,8.0
69,82,2,7.06
70,82,2,9.0
71,82,2,8.51
72,82,2,7.34
73,82,2,8.01
74,82,2,7.57
75,82,2,4.95
76,82,2,5.37
77,82,2,6.21
78,82,2,5.92
79,82,2,8.27
80,82,2,7.02
81,82,2,7.71
82,82,2,6.9
83,82,2,8.7
84,82,2,7.66
85,82,2,7.62
86,82,2,6.79
87,82,2,7.92
88,82,2,6.73
89,82,2,6.63
90,82,2,7.74
91,82,2,6.84
92,82,2,8.11
93,82,2,6.72
94,82,2,7.75
95,82,2,7.09
96,82,2,9.92
97,82,2,8.02
98,82,2,7.87
99,82,2,7.51
0,83,2,6.62
1,83,2,10.21
2,83,2,8.09
3,83,2,5.98
4,83,2,8.78
5,83,2,6.28
6,83,2,9.86
7,83,2,7.65
8,83,2,9.22
9,83,2,8.49
10,83,2,8.21
11,83,2,9.2
12,83,2,8.73
13,83,2,10.47
14,83,2,8.29
15,83,2,9.39
16,83,2,8.92
17,83,2,9.8
18,83,2,10.1
19,83,2,9.14
20,83,2,9.17
21,83,2,12.09
22,83,2,11.73
23,83,2,9.74
24,83,2,8.88
25,83,2,9.75
26,83,2,9.56
27,83,2,10.53
28,83,2,10.5
29,83,2,11.75
30,83,2,9.0
31,83,2,9.37
32,83,2,10.94
33,83,2,10.22
34,83,2,11.49
35,83,2,9.62
36,83,2,10.32
37,83,2,8.91
38,83,2,10.21
39,83,2,8.54
40,83,2,9.66
41,83,2,8.39
42,83,2,8.9
43,83,2,7.68
44,83,2,8.25
45,83,2,8.34
46,83,2,6.74
47,83,2,9.06
48,83,2,8.29
49,83,2,8.64
50,83,2,10.02
51,83,2,8.13
52,83,2,7.75
53,83,2,7.04
54,83,2,6.74
55,83,2,7.82
56,83,2,7.1
57,83,2,9.51
58,83,2,7.17
59,83,2,7.09
60,83,2,7.56
61,83,2,8.24
62,83,2,9.87
63,83,2,8.0
64,83,2,7.6
65,83,2,7.27
66,83,2,7.67
67,83,2,7.99
68,83,2,7.18
69,83,2,6.64
70,83,2,8.6
71,83,2,6.87
72,83,2,7.51
73,83,2,7.78
74,83,2,8.67
75,83,2,7.05
76,83,2,7.31
77,83,2,7.91
78,83,2,8.2
79,83,2,7.38
80,83,2,7.51
81,83,2,9.02
82,83,2,7.49
83,83,2,6.85
84,83,2,7.3
85,83,2,5.64
86,83,2,7.25
87,83,2,5.43
88,83,2,7.0
89,83,2,8.15
90,83,2,8.16
91,83,2,7.33
92,83,2,4.77
93,83,2,6.13
94,83,2,7.57
95,83,2,9.08
96,83,2,5.97
97,83,2,7.2
98,83,2,6.78
99,83,2,8.01
0,84,2,5.16
1,84,2,9.02
2,84,2,8.01
3,84,2,7.31
4,84,2,9.74
5,84,2,8.47
6,84,2,7.19
7,84,2,7.6
8,84,2,7.83
9,84,2,8.84
10,84,2,8.75
11,84,2,8.95
12,84,2,9.8
13,84,2,8.57
14,84,2,8.83
15,84,2,8.22
16,84,2,11.23
17,84,2,10.32
18,84,2,9.98
19,84,2,11.54
20,84,2,10.64
21,84,2,9.29
22,84,2,10.53
23,84,2,9.47
24,84,2,10.4
25,84,2,11.79
26,84,2,9.57
27,84,2,9.5
28,84,2,9.93
29,84,2,9.32
30,84,2,8.29
31,84,2,11.67
32,84,2,9.5
33,84,2,9.63
34,84,2,9.74
35,84,2,9.03
36,84,2,8.65
37,84,2,7.72
38,84,2,8.32
39,84,2,9.23
40,84,2,8.83
41,84,2,10.01
42,84,2,8.54
43,84,2,9.02
44,84,2,7.13
45,84,2,9.08
46,84,2,8.49
47,84,2,5.79
48,84,2,8.25
49,84,2,6.79
50,84,2,6.67
51,84,2,7.94
52,84,2,7.56
53,84,2,8.76
54,84,2,7.02
55,84,2,6.63
56,84,2,8.15
57,84,2,6.13
58,84,2,7.69
59,84,2,7.17
60,84,2,6.79
61,84,2,7.47
62,84,2,5.19
63,84,2,7.22
64,84,2,7.85
65,84,2,8.45
66,84,2,6.73
67,84,2,8.35
68,84,2,7.21
69,84,2,6.7
70,84,2,8.0
71,84,2,6.5
72,84,2,8.02
73,84,2,6.52
74,84,2,7.37
75,84,2,7.42
76,84,2,6.86
77,84,2,8.41
78,84,2,4.99
79,84,2,9.44
80,84,2,7.06
81,84,2,6.72
82,84,2,6.58
83,84,2,6.94
84,84,2,7.04
85,84,2,6.07
86,84,2,7.83
87,84,2,8.06
88,84,2,7.71
89,84,2,8.66
90,84,2,6.77
91,84,2,7.16
92,84,2,9.47
93,84,2,7.18
94,84,2,7.15
95,84,2,7.69
96,84,2,7.54
97,84,2,7.4
98,84,2,7.28
99,84,2,6.84
0,85,2,7.73
1,85,2,9.02
2,85,2,7.91
3,85,2,8.32
4,85,2,8.76
5,85,2,8.4
6,85,2,9.12
7,85,2,7.15
8,85,2,6.95
9,85,2,8.74
10,85,2,7.82
11,85,2,9.17
12,85,2,9.34
13,85,2,8.36
14,85,2,10.24
15,85,2,9.21
16,85,2,10.15
17,85,2,10.57
18,85,2,9.77
19,85,2,10.7
20,85,2,10.7
21,85,2,9.87
22,85,2,10.4
23,85,2,11.21
24,85,2,10.37
25,85,2,10.29
26,85,2,10.19
27,85,2,10.23
28,85,2,11.22
29,85,2,9.22
30,85,2,10.11
31,85,2,11.02
32,85,2,7.98
33,85,2,9.37
34,85,2,9.91
35,85,2,10.2
36,85,2,11.61
37,85,2,9.47
38,85,2,10.3
39,85,2,9.55
40,85,2,8.99
41,85,2,8.38
42,85,2,9.79
43,85,2,9.62
44,85,2,10.19
45,85,2,7.87
46,85,2,6.76
47,85,2,7.48
48,85,2,8.56
49,85,2,7.47
50,85,2,9.35
51,85,2,8.76
52,85,2,8.61
53,85,2,7.48
54,85,2,7.13
55,85,2,9.0
56,85,2,9.03
57,85,2,6.62
58,85,2,6.4
59,85,2,6.52
60,85,2,6.89
61,85,2,9.44
62,85,2,7.2
63,85,2,7.33
64,85,2,5.98
65,85,2,6.39
66,85,2,6.96
67,85,2,7.79
68,85,2,6.83
69,85,2,6.26
70,85,2,6.77
71,85,2,6.1
72,85,2,7.5
73,85,2,7.68
74,85,2,6.7
75,85,2,8.29
76,85,2,6.64
77,85,2,6.0
78,85,2,6.16
79,85,2,8.06
80,85,2,7.39
81,85,2,6.79
82,85,2,7.51
83,85,2,7.27
84,85,2,7.44
85,85,2,7.79
86,85,2,6.26
87,85,2,6.24
88,85,2,7.3
89,85,2,6.59
90,85,2,6.32
91,85,2,9.43
92,85,2,7.5
93,85,2,7.04
94,85,2,6.43
95,85,2,7.73
96,85,2,6.15
97,85,2,7.76
98,85,2,9.01
99,85,2,8.29
0,86,2,8.22
1,86,2,8.24
2,86,2,8.35
3,86,2,9.03
4,86,2,6.78
5,86,2,6.59
6,86,2,7.91
7,86,2,7.4
8,86,2,8.64
9,86,2,7.47
10,86,2,8.67
11,86,2,8.44
12,86,2,7.27
13,86,2,9.48
14,86,2,9.91
15,86,2,9.57
16,86,2,8.4
17,86,2,11.36
18,86,2,9.52
19,86,2,10.35
20,86,2,11.07
21,86,2,9.96
22,86,2,9.47
23,86,2,9.35
24,86,2,9.32
25,86,2,9.94
26,86,2,11.51
27,86,2,11.81
28,86,2,9.68
29,86,2,11.02
30,86,2,11.18
31,86,2,9.41
32,86,2,10.45
33,86,2,10.58
34,86,2,9.39
35,86,2,10.07
36,86,2,9.82
37,86,2,9.04
38,86,2,9.78
39,86,2,7.89
40,86,2,9.41
41,86,2,7.18
42,86,2,8.48
43,86,2,9.25
44,86,2,8.89
45,86,2,10.17
46,86,2,7.29
47,86,2,8.11
48,86,2,7.23
49,86,2,7.93
50,86,2,6.35
51,86,2,8.39
52,86,2,8.96
53,86,2,7.21
54,86,2,7.9
55,86,2,8.61
56,86,2,7.26
57,86,2,7.96
58,86,2,8.52
59,86,2,7.71
60,86,2,6.79
61,86,2,5.84
62,86,2,7.42
63,86,2,8.43
64,86,2,6.06
65,86,2,6.21
66,86,2,6.8
67,86,2,8.08
68,86,2,7.32
69,86,2,7.25
70,86,2,7.03
71,86,2,8.15
72,86,2,6.28
73,86,2,7.59
74,86,2,6.87
75,86,2,7.58
76,86,2,6.8
77,86,2,7.23
78,86,2,6.9
79,86,2,8.04
80,86,2,6.74
81,86,2,7.04
82,86,2,6.07
83,86,2,6.96
84,86,2,8.43
85,86,2,6.73
86,86,2,8.58
87,86,2,5.93
88,86,2,6.83
89,86,2,7.0
90,86,2,7.97
91,86,2,7.81
92,86,2,6.42
93,86,2,6.79
94,86,2,7.17
95,86,2,6.35
96,86,2,6.99
97,86,2,6.32
98,86,2,9.25
99,86,2,7.03
0,87,2,9.07
1,87,2,7.71
2,87,2,7.89
3,87,2,8.5
4,87,2,8.04
5,87,2,9.09
6,87,2,7.42
7,87,2,10.36
8,87,2,8.39
9,87,2,10.0
10,87,2,10.1
11,87,2,8.8
12,87,2,9.29
13,87,2,8.35
14,87,2,7.92
15,87,2,8.68
16,87,2,8.65
17,87,2,8.88
18,87,2,9.23
19,87,2,8.35
20,87,2,11.48
21,87,2,10.41
22,87,2,11.01
23,87,2,11.21
24,87,2,8.71
25,87,2,8.34
26,87,2,10.05
27,87,2,10.54
28,87,2,11.84
29,87,2,10.34
30,87,2,10.38
31,87,2,8.63
32,87,2,11.13
33,87,2,9.12
34,87,2,9.54
35,87,2,8.12
36,87,2,8.66
37,87,2,9.1
38,87,2,8.23
39,87,2,10.53
40,87,2,9.28
41,87,2,7.85
42,87,2,9.33
43,87,2,6.81
44,87,2,8.99
45,87,2,8.55
46,87,2,7.6
47,87,2,7.61
48,87,2,9.62
49,87,2,7.89
50,87,2,8.05
51,87,2,7.61
52,87,2,8.08
53,87,2,7.16
54,87,2,8.37
55,87,2,6.42
56,87,2,9.06
57,87,2,10.23
58,87,2,7.43
59,87,2,7.69
60,87,2,8.19
61,87,2,8.45
62,87,2,8.12
63,87,2,7.44
64,87,2,8.22
65,87,2,7.37
66,87,2,8.68
67,87,2,7.37
68,87,2,8.0
69,87,2,6.5
70,87,2,8.75
71,87,2,7.17
72,87,2,6.29
73,87,2,5.14
74,87,2,7.4
75,87,2,6.3
76,87,2,7.05
77,87,2,6.77
78,87,2,5.82
79,87,2,5.88
80,87,2,7.37
81,87,2,6.77
82,87,2,8.26
83,87,2,6.55
84,87,2,7.6
85,87,2,7.73
86,87,2,7.9
87,87,2,6.66
88,87,2,6.86
89,87,2,4.96
90,87,2,8.04
91,87,2,6.66
92,87,2,7.36
93,87,2,6.2
94,87,2,9.06
95,87,2,6.05
96,87,2,7.31
97,87,2,5.85
98,87,2,7.42
99,87,2,7.23
0,88,2,8.09
1,88,2,8.37
2,88,2,8.54
3,88,2,8.17
4,88,2,7.45
5,88,2,5.88
6,88,2,6.98
7,88,2,7.17
8,88,2,8.6
9,88,2,6.6
10,88,2,7.01
11,88,2,9.07
12,88,2,9.4
13,88,2,8.62
14,88,2,9.16
15,88,2,8.37
16,88,2,8.04
17,88,2,8.87
18,88,2,10.5
19,88,2,8.04
20,88,2,10.87
21,88,2,10.57
22,88,2,9.61
23,88,2,9.55
24,88,2,8.8
25,88,2,11.46
26,88,2,10.61
27,88,2,10.4
28,88,2,10.19
29,88,2,11.65
30,88,2,8.97
31,88,2,8.36
32,88,2,9.75
33,88,2,10.55
34,88,2,9.28
35,88,2,10.16
36,88,2,9.38
37,88,2,8.3
38,88,2,9.0
39,88,2,9.05
40,88,2,9.22
41,88,2,7.95
42,88,2,9.85
43,88,2,7.98
44,88,2,7.97
45,88,2,6.77
46,88,2,10.1
47,88,2,9.92
48,88,2,8.35
49,88,2,6.9
50,88,2,7.26
51,88,2,7.63
52,88,2,9.56
53,88,2,6.95
54,88,2,8.27
55,88,2,5.85
56,88,2,6.82
57,88,2,7.75
58,88,2,8.32
59,88,2,8.81
60,88,2,7.75
61,88,2,6.9
62,88,2,8.54
63,88,2,8.47
64,88,2,6.29
65,88,2,6.86
66,88,2,8.24
67,88,2,6.01
68,88,2,6.56
69,88,2,7.18
70,88,2,6.64
71,88,2,8.07
72,88,2,7.03
73,88,2,6.29
74,88,2,5.27
75,88,2,4.75
76,88,2,7.55
77,88,2,8.3
78,88,2,7.14
79,88,2,7.5
80,88,2,6.59
81,88,2,5.62
82,88,2,6.24
83,88,2,7.08
84,88,2,6.68
85,88,2,7.04
86,88,2,8.89
87,88,2,5.46
88,88,2,7.25
89,88,2,8.91
90,88,2,6.44
91,88,2,6.25
92,88,2,8.01
93,88,2,8.41
94,88,2,8.6
95,88,2,6.85
96,88,2,7.56
97,88,2,6.97
98,88,2,7.71
99,88,2,6.94
0,89,2,8.49
1,89,2,6.91
2,89,2,7.45
3,89,2,7.7
4,89,2,6.82
5,89,2,8.18
6,89,2,6.87
7,89,2,9.35
8,89,2,8.68
9,89,2,9.79
10,89,2,8.69
11,89,2,10.39
12,89,2,8.77
13,89,2,8.59
14,89,2,7.86
15,89,2,9.72
16,89,2,10.1
17,89,2,9.09
18,89,2,10.26
19,89,2,8.18
20,89,2,8.92
21,89,2,9.93
22,89,2,11.09
23,89,2,9.01
24,89,2,8.72
25,89,2,11.86
26,89,2,9.14
27,89,2,11.58
28,89,2,9.96
29,89,2,10.4
30,89,2,10.78
31,89,2,7.88
32,89,2,9.58
33,89,2,9.91
34,89,2,8.51
35,89,2,8.41
36,89,2,8.83
37,89,2,6.65
38,89,2,8.77
39,89,2,8.91
40,89,2,7.91
41,89,2,9.79
42,89,2,9.24
43,89,2,6.8
44,89,2,8.46
45,89,2,8.34
46,89,2,9.41
47,89,2,9.48
48,89,2,8.08
49,89,2,7.38
50,89,2,7.82
51,89,2,7.0
52,89,2,7.44
53,89,2,7.07
54,89,2,7.24
55,89,2,7.1
56,89,2,8.15
57,89,2,8.58
58,89,2,7.7
59,89,2,7.98
60,89,2,7.85
61,89,2,6.89
62,89,2,6.19
63,89,2,9.13
64,89,2,9.02
65,89,2,6.93
66,89,2,7.05
67,89,2,7.69
68,89,2,8.46
69,89,2,6.27
70,89,2,6.32
71,89,2,9.23
72,89,2,6.35
73,89,2,8.0
74,89,2,7.4
75,89,2,8.41
76,89,2,7.64
77,89,2,6.62
78,89,2,6.66
79,89,2,6.65
80,89,2,7.13
81,89,2,7.33
82,89,2,6.98
83,89,2,6.85
84,89,2,8.01
85,89,2,7.9
86,89,2,6.89
87,89,2,8.07
88,89,2,7.9
89,89,2,6.19
90,89,2,7.6
91,89,2,6.4
92,89,2,7.19
93,89,2,6.18
94,89,2,5.91
95,89,2,8.06
96,89,2,7.78
97,89,2,8.06
98,89,2,7.61
99,89,2,8.46
0,90,2,8.47
1,90,2,9.43
2,90,2,7.65
3,90,2,8.37
4,90,2,8.33
5,90,2,8.01
6,90,2,8.6
7,90,2,8.76
8,90,2,8.11
9,90,2,7.98
10,90,2,8.0
11,90,2,9.12
12,90,2,9.91
13,90,2,9.29
14,90,2,8.35
15,90,2,9.54
16,90,2,8.48
17,90,2,10.46
18,90,2,8.28
19,90,2,8.8
20,90,2,9.89
21,90,2,10.12
22,90,2,10.61
23,90,2,9.89
24,90,2,9.71
25,90,2,10.14
26,90,2,10.12
27,90,2,11.04
28,90,2,9.76
29,90,2,8.83
30,90,2,9.07
31,90,2,9.67
32,90,2,11.39
33,90,2,8.62
34,90,2,8.72
35,90,2,9.16
36,90,2,9.0
37,90,2,9.83
38,90,2,7.83
39,90,2,8.52
40,90,2,7.89
41,90,2,11.35
42,90,2,9.58
43,90,2,8.72
44,90,2,7.74
45,90,2,6.97
46,90,2,8.07
47,90,2,8.18
48,90,2,9.27
49,90,2,9.8
50,90,2,7.37
51,90,2,8.46
52,90,2,8.68
53,90,2,6.34
54,90,2,8.46
55,90,2,7.32
56,90,2,7.74
57,90,2,7.38
58,90,2,8.31
59,90,2,6.47
60,90,2,8.27
61,90,2,8.0
62,90,2,7.01
63,90,2,6.46
64,90,2,7.83
65,90,2,6.61
66,90,2,5.8
67,90,2,8.56
68,90,2,7.28
69,90,2,6.57
70,90,2,8.02
71,90,2,9.34
72,90,2,7.75
73,90,2,7.47
74,90,2,6.99
75,90,2,8.1
76,90,2,8.1
77,90,2,6.8
78,90,2,8.27
79,90,2,7.21
80,90,2,6.48
81,90,2,7.43
82,90,2,5.19
83,90,2,6.88
84,90,2,9.53
85,90,2,7.49
86,90,2,5.99
87,90,2,5.98
88,90,2,6.37
89,90,2,7.0
90,90,2,7.84
91,90,2,8.71
92,90,2,5.78
93,90,2,8.19
94,90,2,7.46
95,90,2,8.99
96,90,2,9.04
97,90,2,6.14
98,90,2,5.17
99,90,2,9.13
0,91,2,9.46
1,91,2,7.1
2,91,2,7.88
3,91,2,8.25
4,91,2,7.96
5,91,2,8.11
6,91,2,8.02
7,91,2,8.4
8,91,2,7.07
9,91,2,7.86
10,91,2,6.68
11,91,2,9.52
12,91,2,8.27
13,91,2,7.64
14,91,2,9.43
15,91,2,8.37
16,91,2,9.17
17,91,2,9.65
18,91,2,8.68
19,91,2,9.82
20,91,2,9.65
21,91,2,8.74
22,91,2,10.17
23,91,2,8.31
24,91,2,8.41
25,91,2,8.62
26,91,2,6.69
27,91,2,9.91
28,91,2,10.45
29,91,2,10.89
30,91,2,10.25
31,91,2,9.94
32,91,2,10.0
33,91,2,9.87
34,91,2,10.75
35,91,2,8.46
36,91,2,9.16
37,91,2,9.33
38,91,2,8.55
39,91,2,8.49
40,91,2,8.85
41,91,2,9.04
42,91,2,8.03
43,91,2,6.85
44,91,2,8.41
45,91,2,7.89
46,91,2,6.86
47,91,2,7.25
48,91,2,8.07
49,91,2,5.65
50,91,2,8.61
51,91,2,6.64
52,91,2,6.35
53,91,2,6.28
54,91,2,9.16
55,91,2,9.21
56,91,2,8.18
57,91,2,7.25
58,91,2,7.26
59,91,2,7.18
60,91,2,6.56
61,91,2,6.52
62,91,2,7.11
63,91,2,7.01
64,91,2,7.21
65,91,2,7.2
66,91,2,6.36
67,91,2,6.7
68,91,2,5.94
69,91,2,8.46
70,91,2,8.57
71,91,2,6.22
72,91,2,7.73
73,91,2,6.77
74,91,2,7.02
75,91,2,6.25
76,91,2,6.43
77,91,2,7.55
78,91,2,7.45
79,91,2,7.36
80,91,2,6.33
81,91,2,5.93
82,91,2,6.82
83,91,2,6.74
84,91,2,6.1
85,91,2,5.39
86,91,2,7.39
87,91,2,6.41
88,91,2,6.59
89,91,2,8.78
90,91,2,6.7
91,91,2,7.61
92,91,2,7.55
93,91,2,7.44
94,91,2,6.46
95,91,2,7.01
96,91,2,8.18
97,91,2,7.31
98,91,2,6.84
99,91,2,8.48
0,92,2,7.16
1,92,2,6.85
2,92,2,6.75
3,92,2,7.11
4,92,2,7.2
5,92,2,7.46
6,92,2,9.15
7,92,2,8.41
8,92,2,8.6
9,92,2,9.01
10,92,2,9.06
11,92,2,8.17
12,92,2,8.45
13,92,2,8.88
14,92,2,9.04
15,92,2,9.57
16,92,2,7.72
17,92,2,8.43
18,92,2,9.39
19,92,2,8.46
20,92,2,8.65
21,92,2,10.17
22,92,2,8.33
23,92,2,8.95
24,92,2,8.71
25,92,2,10.84
26,92,2,9.96
27,92,2,9.64
28,92,2,10.04
29,92,2,9.35
30,92,2,10.58
31,92,2,10.24
32,92,2,9.96
33,92,2,7.13
34,92,2,10.82
35,92,2,7.84
36,92,2,8.4
37,92,2,8.23
38,92,2,7.2
39,92,2,8.59
40,92,2,6.92
41,92,2,9.92
42,92,2,10.34
43,92,2,8.78
44,92,2,10.01
45,92,2,6.94
46,92,2,9.02
47,92,2,7.35
48,92,2,8.05
49,92,2,9.72
50,92,2,7.15
51,92,2,7.49
52,92,2,7.61
53,92,2,7.26
54,92,2,9.6
55,92,2,7.63
56,92,2,8.59
57,92,2,8.42
58,92,2,9.83
59,92,2,9.41
60,92,2,5.82
61,92,2,7.07
62,92,2,7.02
63,92,2,6.61
64,92,2,7.68
65,92,2,7.49
66,92,2,7.46
67,92,2,7.09
68,92,2,5.95
69,92,2,7.74
70,92,2,5.85
71,92,2,7.74
72,92,2,7.03
73,92,2,6.92
74,92,2,6.87
75,92,2,7.78
76,92,2,5.28
77,92,2,8.03
78,92,2,6.33
79,92,2,7.4
80,92,2,6.81
81,92,2,6.66
82,92,2,7.07
83,92,2,5.95
84,92,2,8.16
85,92,2,7.81
86,92,2,6.72
87,92,2,7.67
88,92,2,7.6
89,92,2,8.01
90,92,2,7.77
91,92,2,8.04
92,92,2,5.25
93,92,2,8.29
94,92,2,6.83
95,92,2,8.27
96,92,2,8.31
97,92,2,9.44
98,92,2,7.85
99,92,2,7.28
0,93,2,9.23
1,93,2,7.2
2,93,2,7.82
3,93,2,8.18
4,93,2,7.58
5,93,2,7.53
6,93,2,8.34
7,93,2,8.06
8,93,2,7.45
9,93,2,6.92
10,93,2,9.69
11,93,2,9.03
12,93,2,7.98
13,93,2,8.74
14,93,2,7.61
15,93,2,10.43
16,93,2,8.37
17,93,2,7.73
18,93,2,9.53
19,93,2,9.91
20,93,2,9.53
21,93,2,8.48
22,93,2,9.68
23,93,2,10.09
24,93,2,9.86
25,93,2,10.84
26,93,2,10.64
27,93,2,10.15
28,93,2,7.99
29,93,2,8.89
30,93,2,8.26
31,93,2,9.96
32,93,2,9.44
33,93,2,8.9
34,93,2,10.08
35,93,2,9.61
36,93,2,7.1
37,93,2,10.19
38,93,2,8.24
39,93,2,7.88
40,93,2,8.47
41,93,2,9.1
42,93,2,10.16
43,93,2,8.01
44,93,2,8.44
45,93,2,8.15
46,93,2,9.35
47,93,2,9.31
48,93,2,8.04
49,93,2,8.47
50,93,2,7.63
51,93,2,6.3
52,93,2,6.64
53,93,2,7.13
54,93,2,7.72
55,93,2,7.69
56,93,2,7.43
57,93,2,9.31
58,93,2,6.78
59,93,2,6.82
60,93,2,7.12
61,93,2,8.95
62,93,2,6.39
63,93,2,6.85
64,93,2,8.24
65,93,2,7.86
66,93,2,6.61
67,93,2,7.3
68,93,2,6.73
69,93,2,5.66
70,93,2,6.94
71,93,2,8.52
72,93,2,8.72
73,93,2,7.51
74,93,2,8.07
75,93,2,8.23
76,93,2,7.0
77,93,2,6.4
78,93,2,7.66
79,93,2,8.94
80,93,2,8.48
81,93,2,5.87
82,93,2,6.57
83,93,2,6.93
84,93,2,6.34
85,93,2,8.05
86,93,2,7.89
87,93,2,8.11
88,93,2,7.1
89,93,2,6.79
90,93,2,7.75
91,93,2,7.12
92,93,2,7.4
93,93,2,6.85
94,93,2,7.46
95,93,2,5.23
96,93,2,5.8
97,93,2,7.14
98,93,2,7.66
99,93,2,8.52
0,94,2,8.14
1,94,2,9.29
2,94,2,8.29
3,94,2,9.24
4,94,2,9.22
5,94,2,7.45
6,94,2,9.18
7,94,2,9.52
8,94,2,7.66
9,94,2,8.44
10,94,2,7.17
11,94,2,11.14
12,94,2,10.28
13,94,2,9.81
14,94,2,9.96
15,94,2,9.17
16,94,2,9.44
17,94,2,8.82
18,94,2,10.32
19,94,2,9.64
20,94,2,8.83
21,94,2,8.58
22,94,2,10.3
23,94,2,9.65
24,94,2,7.27
25,94,2,10.88
26,94,2,9.91
27,94,2,10.23
28,94,2,7.33
29,94,2,8.2
30,94,2,8.69
31,94,2,8.8
32,94,2,9.58
33,94,2,7.38
34,94,2,9.19
35,94,2,10.35
36,94,2,8.48
37,94,2,10.6
38,94,2,8.55
39,94,2,9.56
40,94,2,9.24
41,94,2,9.06
